"";"iso2c";"country";"year";"EN.ATM.PM25.MC.M3";"EN.ATM.PM25.MC.ZS";"EG.EGY.PRIM.PP.KD";"EG.FEC.RNEW.ZS";"EG.ELC.RNEW.ZS";"EG.ELC.ACCS.ZS";"EG.CFT.ACCS.ZS";"AG.LND.FRST.ZS";"NY.GDP.TOTL.RT.ZS";"ER.LND.PTLD.ZS";"ER.PTD.TOTL.ZS";"ER.MRN.PTMR.ZS";"EG.ELC.ACCS.UR.ZS";"SH.H2O.BASW.UR.ZS";"SH.STA.BASS.UR.ZS";"EG.ELC.ACCS.RU.ZS";"SH.STA.BASS.RU.ZS";"SH.H2O.BASW.RU.ZS";"ER.H2O.INTR.PC";"SH.H2O.SMDW.ZS";"SH.STA.SMSS.ZS";"iso3c";"region";"capital";"longitude";"latitude";"income";"lending"
"11388";"SG";"Singapore";2000;19,3231850200122;100;3,75795729048147;0,325118892748759;0,773724932891205;100;100;24,4029856439846;0,000326034372238967;NA;NA;NA;99,9710311889648;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11389";"SG";"Singapore";2001;NA;NA;4,32770808375643;0,595906733635363;1,42947807428451;100;100;24,4029856439846;0,000402379159230447;NA;NA;NA;99,9256057739258;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11390";"SG";"Singapore";2002;NA;NA;4,12580592959659;0,57690809201945;1,36452804061851;100;100;24,2222227873625;0,000433988190805362;NA;NA;NA;99,8645248413086;100;100;100;NA;NA;143,679881224632;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11391";"SG";"Singapore";2003;NA;NA;4,77701202970794;0,575479845843392;1,40099626400996;100;100;23,7991282500167;0,000593717261270041;NA;NA;NA;99,8121032714844;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11392";"SG";"Singapore";2004;NA;NA;5,23513081578811;0,525078848760884;1,3012414767325;100;100;23,7300435694891;0,000555644983388465;NA;NA;NA;99,7774810791016;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11393";"SG";"Singapore";2005;20,8013139363101;100;3,42033964401003;0,535101712017165;1,25088320728548;100;100;23,7300435694891;0,000311137475960665;NA;NA;NA;99,7659912109375;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11394";"SG";"Singapore";2006;NA;NA;3,3754795697916;0,518118730176624;1,20937072156584;100;100;23,5590778414794;0,000323624699391063;NA;NA;NA;99,7753219604492;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11395";"SG";"Singapore";2007;NA;NA;2,86546521704931;0,503977767540391;1,18396421364841;100;100;23,5251804049924;0,000395166185849764;NA;NA;NA;99,8012390136719;100;100;100;NA;NA;130,758865614537;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11396";"SG";"Singapore";2008;NA;NA;3,23366782535596;0,531735800256668;1,2584797564542;100;100;23,3571434020996;0,000620723441296221;NA;NA;NA;99,8395004272461;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11397";"SG";"Singapore";2009;NA;NA;2,80242666326506;0,478419171576047;1,29826008881555;100;100;23,3571434020996;0,000577562160759082;NA;NA;NA;99,885871887207;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11398";"SG";"Singapore";2010;20,609461738953;100;2,91062621320719;0,475165156888014;1,3050858667137;100;100;23,2905998464991;0,000453216089968934;NA;NA;NA;99,9339752197266;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11399";"SG";"Singapore";2011;19,3494207847786;100;2,83320741590149;0,469261488323299;1,32774131861446;100;100;23,2244318566662;0,000514112051637926;NA;NA;NA;99,9716415405273;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11400";"SG";"Singapore";2012;20,8864930052328;100;2,70639206655521;0,495199917807395;1,35828489919312;100;100;23,1586412674823;0,000393117456678727;NA;NA;NA;99,9925079345703;100;100;100;NA;NA;112,942515835952;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11401";"SG";"Singapore";2013;18,7070714753966;100;2,61809983610676;0,555974865833875;1,54683232921262;100;100;23,1258855547606;0,000335629460818944;NA;NA;NA;99,9991226196289;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11402";"SG";"Singapore";2014;17,4088770481754;100;2,48485730021585;0,621625222931533;1,66261644390441;100;100;23,0606488428662;0,000490476742936634;NA;NA;NA;100;100;100;100;NA;NA;109,694748766117;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11403";"SG";"Singapore";2015;20,6633894704335;100;2,39485551302144;0,70863529719762;1,82088664088069;100;100;23,0606488428662;0,000382737462431485;NA;NA;NA;100;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11404";"SG";"Singapore";2016;18,7978026216798;100;NA;NA;NA;100;100;23,0606488428662;0,000423973158741065;5,62;2,48665252687779;NA;100;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11405";"SG";"Singapore";2017;19,0782564997534;100;NA;NA;NA;100;NA;NA;0,000412995014519316;5,55455982847758;2,46306282917716;0,0131785692156559;100;100;100;100;NA;NA;NA;100;100;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11406";"SG";"Singapore";2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11407";"SG";"Singapore";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SGP";"East Asia & Pacific";"Singapore";"103.85";"1.28941";"High income";"Not classified"
"11408";"SI";"Slovenia";1997;NA;NA;6,96785630344751;10,2327026065449;23,4669095324833;100;NA;60,5511420059583;0,182359327143403;NA;NA;NA;100;NA;NA;100;NA;NA;9401,01391974445;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11409";"SI";"Slovenia";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11410";"SI";"Slovenia";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11411";"SI";"Slovenia";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11412";"SI";"Slovenia";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11413";"SI";"Slovenia";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11414";"SI";"Slovenia";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11415";"SI";"Slovenia";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11416";"SI";"Slovenia";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11417";"SI";"Slovenia";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11418";"SI";"Slovenia";1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11419";"SI";"Slovenia";1970;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11420";"SI";"Slovenia";1971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11421";"SI";"Slovenia";1972;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11422";"SI";"Slovenia";1973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11423";"SI";"Slovenia";1974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11424";"SI";"Slovenia";1975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11425";"SI";"Slovenia";1976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11426";"SI";"Slovenia";1977;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11427";"SI";"Slovenia";1978;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11428";"SI";"Slovenia";1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11429";"SI";"Slovenia";1980;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11430";"SI";"Slovenia";1981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11431";"SI";"Slovenia";1982;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11432";"SI";"Slovenia";1983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11433";"SI";"Slovenia";1984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11434";"SI";"Slovenia";1985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11435";"SI";"Slovenia";1986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11436";"SI";"Slovenia";1987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11437";"SI";"Slovenia";1988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11438";"SI";"Slovenia";1989;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11439";"SI";"Slovenia";1990;22,2711479948821;100;6,39531150136286;12,3519505905187;23,7062037929926;100;NA;58,987090367428;0,0744813014084362;NA;NA;NA;99,8986892700195;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11440";"SI";"Slovenia";1991;NA;NA;6,83131162502743;13,130778170562;28,3113622096673;100;NA;58,987090367428;0,0862810998299178;NA;NA;NA;99,9480056762695;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11441";"SI";"Slovenia";1992;NA;NA;6,71021495531184;13,9008440270148;27,7300712896954;100;NA;59,4339622641509;0,306535618971093;NA;NA;NA;99,9824676513672;NA;NA;100;NA;NA;9351,37425632282;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11442";"SI";"Slovenia";1993;NA;NA;6,83924817998698;12,3567377774885;25,4059936380378;100;NA;59,6573982125124;0,173018611460471;NA;NA;NA;99,997200012207;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11443";"SI";"Slovenia";1994;NA;NA;6,75458485692514;12,3360932493257;26,3590538968592;100;NA;59,8808341608739;0,231575168277226;NA;NA;NA;100;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11444";"SI";"Slovenia";1995;20,8814141843544;100;6,99773530535642;11,4948224778553;25,1839231781925;100;NA;60,1042701092353;0,192874115124168;NA;NA;NA;100;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11445";"SI";"Slovenia";1996;NA;NA;7,04563353819047;11,0941837619979;28,1305047101172;100;NA;60,3277060575968;0,192057217746208;NA;NA;NA;100;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11446";"SI";"Slovenia";2010;18,681656104969;100;5,27850945809615;19,5047538484834;29,2156259612427;100;94,81;61,897529212573;0,276844756681091;NA;NA;NA;99,9330368041992;99,7008207343412;99,1323210412148;100;99,0825688073395;99,3980722891566;NA;90,1013418171192;79,4371296990289;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11447";"SI";"Slovenia";1998;NA;NA;6,61642754301574;11,0884504569947;25,1238344988345;100;NA;60,7745779543198;0,135744117206777;NA;NA;NA;99,9996032714844;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11448";"SI";"Slovenia";1999;NA;NA;6,2675424944426;10,9503328020105;28,4421655858845;100;NA;60,9980139026812;0,131242891452942;NA;NA;NA;99,9938659667969;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11449";"SI";"Slovenia";2000;19,1340469812576;100;6,0016294202769;15,8647646209616;28,6553141514974;100;88,93;61,2214498510427;0,166528473304224;NA;NA;NA;99,9709625244141;99,8247948164147;99,1323210412148;100;99,0825688073395;99,4004819277108;NA;79,7919237518739;74,2619656233402;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11450";"SI";"Slovenia";2001;NA;NA;6,12269972472676;14,9918228178183;26,7385593806166;100;89,75;61,3207547169811;0,207377064969759;NA;NA;NA;99,9254608154297;99,8123974082073;99,1323210412148;100;99,0825688073395;99,4002409638554;NA;79,7868745179155;74,5138769425471;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11451";"SI";"Slovenia";2002;NA;NA;5,9794811525424;14,0960864715884;23,3867653103165;100;90,68;61,4200595829196;0,138768466219829;NA;NA;NA;99,8642807006836;99,8;99,1323210412148;100;99,0825688073395;99,4;9360,60124440344;79,7819836248324;74,765807469161;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11452";"SI";"Slovenia";2003;NA;NA;5,88412028013888;14,1837304266118;22,2793053545586;100;91,49;61,519364448858;0,147474927046959;NA;NA;NA;99,811767578125;99,7876025917927;99,1323210412148;100;99,0825688073395;99,3997590361446;NA;81,0725815680009;75,0177939278687;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11453";"SI";"Slovenia";2004;NA;NA;5,8177509267167;15,4105521202857;27,6013358653657;100;92;61,6186693147964;0,244006639143176;NA;NA;NA;99,7770462036133;99,7752051835853;99,1323210412148;100;99,0825688073395;99,3995180722892;NA;82,3629930024088;75,2697813303244;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11454";"SI";"Slovenia";2005;19,4228411473009;100;5,72064891425574;14,5662547123469;23,6488721307138;100;92,57;61,7179741807349;0,189751704141156;NA;NA;NA;99,7654571533203;99,762807775378;99,1323210412148;100;99,0825688073395;99,3992771084337;NA;83,653209580785;75,9624629953511;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11455";"SI";"Slovenia";2006;NA;NA;5,43640102060255;14,4143715723375;24,4988422097254;100;93,15;61,7576985515457;0,212347616506411;NA;NA;NA;99,7746963500977;99,7504103671706;99,1323210412148;100;99,0825688073395;99,3990361445783;NA;84,9432348668691;76,6556103479286;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11456";"SI";"Slovenia";2007;NA;NA;5,08903144787784;14,0899770794388;22,462274812205;100;93,65;61,7974168612681;0,227931205672673;NA;NA;NA;99,8005142211914;99,7380129589633;99,1323210412148;100;99,0825688073395;99,3987951807229;9251,17510239718;86,2330589954583;77,3492145756069;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11457";"SI";"Slovenia";2008;NA;NA;5,21141846798102;13,8524951998047;26,2698945057625;100;94,06;61,8181109803596;0,389092441586548;NA;NA;NA;99,8386764526367;99,7256155507559;99,1323210412148;100;99,0825688073395;99,3985542168675;NA;87,5226878021006;78,0432819572664;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11458";"SI";"Slovenia";2009;NA;NA;5,19743450878757;19,0283649811127;29,9152594037676;100;94,41;61,8590464690422;0,196797956437131;NA;NA;NA;99,8849487304688;99,7132181425486;99,1323210412148;100;99,0825688073395;99,398313253012;NA;88,8121132200957;78,7405326763969;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11459";"SI";"Slovenia";2014;16,6327007392783;99,7933924534698;4,74500023199051;22,3004865571111;38,5189069509992;100;95,82;61,9563082834225;0,259560712563948;NA;NA;NA;100;99,6512311015119;99,1323210412148;100;99,0825688073395;99,3971084337349;9054,40401943763;95,2561764341703;82,2178273748306;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11460";"SI";"Slovenia";2011;19,5141378986477;100;5,23907782687545;18,5864329328115;24,3795161797047;100;95,08;61,9080694076319;0,352005269740593;NA;NA;NA;99,9709091186523;99,6884233261339;99,1323210412148;100;99,0825688073395;99,3978313253012;NA;91,3903632070193;80,1331113785039;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11461";"SI";"Slovenia";2012;17,6700790587538;99,8362522126221;5,17906431176072;19,7046257549979;27,8428093645485;100;95,41;61,9189235256802;0,242102789853548;NA;NA;NA;99,9921569824219;99,6760259179266;99,1323210412148;100;99,0825688073395;99,3975903614458;9075,62322601219;92,6791806873644;80,8285281443076;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11462";"SI";"Slovenia";2013;17,571378638363;99,8361029904907;5,09910519902701;22,0056325886711;32,323360111329;100;95,66;61,9463741601758;0,19535715010299;NA;NA;NA;99,9990539550781;99,6636285097192;99,1323210412148;100;99,0825688073395;99,3973493975904;NA;93,9677841352706;81,5234183433974;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11463";"SI";"Slovenia";2018;NA;NA;NA;NA;NA;100;NA;NA;0,229481858278101;53,6229604410885;55,0732581875932;213,425085245979;100;NA;NA;100;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11464";"SI";"Slovenia";2015;17,1281519193227;99,7937147060447;4,58220312656261;20,8773961432658;29,3919146925828;100;95,99;61,9582374643486;0,25578028223657;NA;NA;NA;100;99,6512311015119;99,1323210412148;100;99,0825688073395;99,3971084337349;NA;96,5509346235079;82,5326375407334;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11465";"SI";"Slovenia";2016;15,9127372679797;99,4741254084;NA;NA;NA;100;96,17;61,9700119864299;0,268906000128977;53,64;55,0920233425064;100;100;99,6512311015119;99,1323210412148;100;99,0825688073395;99,3971084337349;NA;97,8457365327488;82,7869741198301;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11466";"SI";"Slovenia";2017;16,0239799760869;99,4910252834569;NA;NA;NA;100;NA;NA;0,245935127000665;53,6229604410885;55,0732581875932;100;100;99,6512311015119;99,1323210412148;100;99,0825688073395;99,3971084337349;NA;98,0529725389672;83,0413229736637;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11467";"SI";"Slovenia";2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11468";"SI";"Slovenia";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVN";"Europe & Central Asia";"Ljubljana";"14.5044";"46.0546";"High income";"Not classified"
"11469";"SK";"Slovak Republic";1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11470";"SK";"Slovak Republic";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11471";"SK";"Slovak Republic";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11472";"SK";"Slovak Republic";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11473";"SK";"Slovak Republic";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11474";"SK";"Slovak Republic";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11475";"SK";"Slovak Republic";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11476";"SK";"Slovak Republic";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11477";"SK";"Slovak Republic";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11478";"SK";"Slovak Republic";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11479";"SK";"Slovak Republic";1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
